-80.625	 64.35073040887207	 0.7038289904594421	 
-80.625	 62.4855705220364	 0.6477488875389099	 
-80.625	 60.62039592682649	 0.5788367390632629	 
-80.625	 58.755209269379925	 0.5375276207923889	 
-80.625	 56.89001260135711	 0.5621336698532104	 
-80.625	 55.024807538311656	 0.6269530653953552	 
-80.625	 53.15959537001968	 0.6663417816162109	 
-80.625	 51.29437713895115	 0.6498709917068481	 
-80.625	 49.42915369712305	 0.6080527901649475	 
-80.625	 47.56392574797867	 0.5819755792617798	 
-80.625	 45.698693877701785	 0.5093397498130798	 
-80.625	 43.83345857895126	 0.3634353280067444	 
-80.625	 41.96822026907537	 0.2165050208568573	 
-80.625	 40.102979304249416	 0.10266251862049103	 
-80.625	 38.23773599056483	 0.02675241231918335	 
-80.625	 36.37249059281224	 -0.05330503359436989	 
-80.625	 34.50724334150104	 -0.14327771961688995	 
-80.625	 32.64199443851768	 -0.1591939926147461	 
-80.625	 30.77674406172325	 -0.08066719025373459	 
-80.625	 28.911492368717752	 0.03196233883500099	 
-80.625	 27.04623949994481	 0.07781612128019333	 
-80.625	 25.180985581270594	 0.0850403904914856	 
-80.625	 23.31573072614093	 0.16447949409484863	 
-80.625	 21.45047503739819	 0.25749146938323975	 
-78.75	 64.35073040887207	 0.8053386211395264	 
-78.75	 62.4855705220364	 0.7265257835388184	 
-78.75	 60.62039592682649	 0.623353898525238	 
-78.75	 58.755209269379925	 0.5445787310600281	 
-78.75	 56.89001260135711	 0.5520803332328796	 
-78.75	 55.024807538311656	 0.6145904660224915	 
-78.75	 53.15959537001968	 0.6313166618347168	 
-78.75	 51.29437713895115	 0.5595747232437134	 
-78.75	 49.42915369712305	 0.48819974064826965	 
-78.75	 47.56392574797867	 0.4435461163520813	 
-78.75	 45.698693877701785	 0.3375561833381653	 
-78.75	 43.83345857895126	 0.16932612657546997	 
-78.75	 41.96822026907537	 0.013804513961076736	 
-78.75	 40.102979304249416	 -0.09959475696086884	 
-78.75	 38.23773599056483	 -0.14664506912231445	 
-78.75	 36.37249059281224	 -0.17168380320072174	 
-78.75	 34.50724334150104	 -0.196401447057724	 
-78.75	 32.64199443851768	 -0.14813204109668732	 
-78.75	 30.77674406172325	 0.007663325872272253	 
-78.75	 28.911492368717752	 0.15333952009677887	 
